,date,unique_sessions,spend_time_max,spend_time_min,spend_time_mean,spend_time_sum,notification_mean,notification_sum,battery_max,battery_min,battery_mean,battery_delta,UserID,Better_category_Phone,Better_category_Drawing,Better_category_Mechanical_Turk,Better_category_Family_Planning,Better_category_Messages,Better_category_Video_Players_&_Editors,Better_category_Security,Better_category_Food_&_Drinks,Better_category_Document_Editor,Better_category_Weather,Better_category_Business_Management,Better_category_Medical,Better_category_House_Search,Better_category_Phone_Assistant,Better_category_Personal_Finance,Better_category_Book_Readers,Better_category_Streaming_Services,Better_category_Background_Process,Better_category_Time_Tracker,Better_category_Travel_Planning,Better_category_Sports,Better_category_Dating,Better_category_Phone_Personalization,Better_category_Music_&_Audio,Better_category_Messaging,Better_category_Education,Better_category_Personal_Fitness,Better_category_Remote_Administration,Better_category_Email,Better_category_Dialer,Better_category_To-Do_List,Better_category_Game_Singleplayer,Better_category_Wearables,Better_category_Calendar,Better_category_Camera,Better_category_Instant_Messaging,Better_category_Maps,Better_category_Portfolio/Trading,Better_category_Social_Networking,Better_category_Phone_Tools,Better_category_Internet_Browser,Better_category_Game_Multiplayer,Better_category_Entertainment,Better_category_Auto_&_Vehicles,Better_category_News,Better_category_Phone_Optimization,Better_category_Home_Automation,Better_category_Job_Search,Better_category_Online_Shopping,Better_category_Coupons,Date,F_average,F_binary
66,2020-02-16,78,57.9976,1.6666666666666667e-05,1.2564369369369368,232.44083333333333,0.1945945945945946,36,41.0,3.0,15.881081081081081,38.0,15530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,2,0,0,0,0,17,0,0,0,0,11,17,0,0,35,2,26,0,0,0,0,0,0,0,0,0,2020-02-16,4.333333333333333,1
67,2020-02-17,75,16.72485,1.6666666666666667e-05,1.0647452064896756,240.63241666666667,0.10176991150442478,23,100.0,2.0,62.75221238938053,98.0,15530,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,49,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,33,1,0,28,10,45,0,0,0,0,0,0,0,0,0,2020-02-17,3.5,0
68,2020-02-18,98,40.67375,1.6666666666666667e-05,1.1420201951951952,253.52848333333333,0.13513513513513514,30,100.0,15.0,66.83783783783784,85.0,15530,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,12,29,0,0,18,21,43,0,0,0,0,0,0,0,0,0,2020-02-18,4.0,1
69,2020-02-19,68,25.8891,1.6666666666666667e-05,0.7972216744913929,169.80821666666668,0.11737089201877934,25,100.0,27.0,65.92488262910798,73.0,15530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,16,0,0,0,0,0,0,0,0,7,2,0,0,0,0,18,24,1,0,17,7,35,0,0,0,0,0,0,0,0,0,2020-02-19,4.0,1
70,2020-02-20,124,38.44181666666667,1.6666666666666667e-05,0.9415493237867939,394.50916666666666,0.13126491646778043,55,100.0,2.0,56.665871121718375,98.0,15530,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,56,11,0,0,0,0,0,0,4,0,0,0,16,7,0,0,0,0,19,99,0,0,45,30,68,0,0,0,0,0,0,0,0,0,2020-02-20,4.0,1
71,2020-02-21,92,40.645266666666664,1.6666666666666667e-05,1.148158424242424,315.74356666666665,0.20727272727272728,57,100.0,8.0,60.88363636363636,92.0,15530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,2,0,0,0,0,1,0,0,0,6,31,0,0,0,0,5,50,0,0,23,13,38,0,0,0,0,0,0,0,0,0,2020-02-21,4.833333333333333,1
72,2020-02-22,69,57.15456666666667,0.0,1.1290088477366256,365.7988666666667,0.12962962962962962,42,98.0,3.0,53.22530864197531,95.0,15530,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,22,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,34,49,0,0,31,14,71,0,0,0,0,0,0,0,0,0,2020-02-22,3.6666666666666665,0
73,2020-02-23,69,26.81235,1.6666666666666667e-05,1.0529089552238806,282.1796,0.10074626865671642,27,84.0,13.0,47.593283582089555,71.0,15530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,1,0,0,0,10,22,0,0,0,0,4,15,0,0,49,4,45,0,0,0,0,0,0,0,0,0,2020-02-23,3.5555555555555554,0
74,2020-02-25,34,43.92006666666666,1.6666666666666667e-05,1.9291509803921567,262.3645333333333,0.11764705882352941,16,86.0,6.0,43.61029411764706,80.0,15530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,16,3,0,23,2,34,0,0,0,0,0,0,0,0,0,2020-02-25,2.3333333333333335,0
75,2020-02-26,55,18.710266666666666,1.6666666666666667e-05,0.9559234104046244,165.37475,0.17341040462427745,30,100.0,33.0,71.83236994219654,67.0,15530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,2,37,0,0,11,9,33,0,0,0,0,0,0,0,0,0,2020-02-26,4.866666666666666,1
76,2020-02-27,77,59.657383333333335,1.6666666666666667e-05,1.8028892335766422,493.99165,0.08029197080291971,22,92.0,5.0,46.75912408759124,87.0,15530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,7,35,2,0,43,22,53,0,0,0,0,0,0,0,0,0,2020-02-27,4.666666666666667,1
77,2020-02-29,78,37.968,1.6666666666666667e-05,1.606480303030303,318.0831,0.10101010101010101,20,100.0,45.0,69.56565656565657,55.0,15530,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,1,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,0,11,17,0,0,9,26,37,0,0,0,0,0,0,0,0,0,2020-02-29,5.0,1
78,2020-03-02,76,29.97211666666667,1.6666666666666667e-05,1.0735825221238937,242.62965,0.1504424778761062,34,96.0,28.0,62.14601769911504,68.0,15530,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,51,8,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,0,7,12,1,0,24,8,25,0,0,0,0,0,0,0,0,0,2020-03-02,4.666666666666666,1
79,2020-03-03,73,26.9706,3.3333333333333335e-05,1.3224101360544216,323.9904833333333,0.12244897959183673,30,100.0,16.0,61.66122448979592,84.0,15530,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,63,2,0,0,0,0,0,0,1,0,0,0,8,14,0,1,0,2,4,8,0,0,35,23,36,0,0,0,0,0,0,0,0,0,2020-03-03,3.9333333333333336,0
80,2020-03-04,85,21.680683333333334,1.6666666666666667e-05,0.7775479245283018,206.0502,0.1509433962264151,40,100.0,32.0,72.12830188679246,68.0,15530,0,0,0,0,0,0,0,0,2,0,0,1,0,0,8,0,32,3,0,1,0,0,0,0,10,0,0,0,6,14,0,0,0,1,18,15,0,0,23,13,38,0,0,0,0,0,0,0,0,0,2020-03-04,3.5,0
81,2020-03-05,47,44.86295,1.6666666666666667e-05,1.5156253174603174,318.28131666666667,0.14761904761904762,31,100.0,28.0,70.01428571428572,72.0,15530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,10,25,0,0,31,11,37,0,0,0,0,0,0,0,0,0,2020-03-05,3.25,0
82,2020-03-06,54,42.959,1.6666666666666667e-05,1.8915491624790621,376.41828333333336,0.20100502512562815,40,100.0,15.0,61.618090452261306,85.0,15530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,0,0,0,0,4,0,0,0,2,5,0,0,0,0,4,26,0,0,48,20,21,0,0,0,0,0,0,0,0,0,2020-03-06,3.1666666666666665,0
83,2020-03-07,41,33.8682,0.0,1.434486507936508,180.7453,0.15873015873015872,20,59.0,3.0,25.595238095238095,56.0,15530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,1,0,0,0,1,0,7,4,0,0,0,0,1,19,0,0,5,4,29,0,0,0,0,0,0,0,0,0,2020-03-07,4.444444444444444,1
84,2020-03-09,62,59.9369,1.6666666666666667e-05,1.0264303884711778,273.03048333333334,0.16541353383458646,44,100.0,55.0,72.94736842105263,45.0,15530,0,0,0,0,0,0,0,0,1,0,0,3,0,0,24,0,14,0,0,2,0,0,0,0,0,0,0,0,9,52,0,0,0,0,12,40,0,0,14,4,15,0,0,0,0,0,0,0,0,0,2020-03-09,5.666666666666667,1
85,2020-03-16,62,18.600666666666665,1.6666666666666667e-05,0.9413936918990704,236.28981666666667,0.08764940239043825,22,100.0,1.0,43.45019920318725,99.0,15530,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,0,3,32,0,0,13,19,53,0,0,0,0,0,0,0,0,0,2020-03-16,5.0,1
86,2020-03-18,4,2.5591666666666666,0.0014166666666666668,0.7143216666666666,7.1432166666666665,0.0,0,10.0,1.0,7.9,9.0,15530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,2020-03-18,4.666666666666667,1
87,2020-02-02,61,31.64155,0.0004166666666666667,1.4179604761904763,198.51446666666666,0.17857142857142858,25,76.0,12.0,32.714285714285715,64.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,1,0,4,0,0,0,0,0,0,0,0,5,0,0,15,0,0,0,28,0,0,20,3,27,0,0,0,0,2,2,0,0,0,2020-02-02,4.266666666666667,1
88,2020-02-03,97,25.981916666666667,0.0001,1.450573356401384,419.2157,0.1245674740484429,36,100.0,3.0,44.83737024221453,97.0,15024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,13,5,0,21,0,0,0,0,0,0,0,0,10,0,0,7,0,0,11,65,4,0,19,8,71,0,0,0,0,4,16,0,0,0,2020-02-03,4.266666666666667,1
89,2020-02-04,84,17.043683333333334,0.00011666666666666667,0.8532326517967782,229.51958333333334,0.17843866171003717,48,100.0,9.0,52.00371747211896,91.0,15024,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,5,1,0,41,0,0,0,0,1,0,1,0,6,0,0,6,0,1,1,62,0,0,42,32,40,0,0,0,0,5,4,0,0,0,2020-02-04,4.533333333333333,1
90,2020-02-05,65,22.765633333333334,0.0002,1.3683771535580525,243.57113333333334,0.20786516853932585,37,100.0,8.0,48.97191011235955,92.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,9,0,0,0,0,0,0,1,0,6,0,0,0,0,0,4,29,0,0,36,7,31,0,0,0,0,0,6,0,0,0,2020-02-05,2.2666666666666666,0
91,2020-02-06,94,28.822116666666666,0.00013333333333333334,1.2209883966244726,289.37425,0.27848101265822783,66,99.0,13.0,57.265822784810126,86.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,21,0,0,0,0,0,0,0,0,2,0,0,9,0,0,11,62,0,0,38,10,24,0,0,0,1,3,0,0,2,0,2020-02-06,3.4,0
92,2020-02-07,78,24.082483333333332,0.00045,1.2626383333333333,239.90128333333334,0.4,76,99.0,33.0,62.36842105263158,66.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,22,0,0,20,83,0,0,14,6,23,1,0,0,0,1,1,0,0,0,2020-02-07,4.0,1
93,2020-02-08,64,56.01826666666667,0.0001,1.5153739514348787,228.82146666666668,0.3509933774834437,53,100.0,26.0,59.47682119205298,74.0,15024,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,1,53,0,0,30,7,9,2,0,0,0,0,0,0,0,0,2020-02-08,3.1333333333333333,0
94,2020-02-09,53,17.380733333333332,0.0002666666666666667,1.021072098765432,137.84473333333332,0.22962962962962963,31,100.0,32.0,66.74074074074075,68.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,1,0,9,0,0,4,31,3,0,17,6,37,0,0,0,0,1,0,0,0,0,2020-02-09,4.0,1
95,2020-02-10,108,32.597766666666665,8.333333333333333e-05,1.1494568717948719,373.57348333333334,0.28307692307692306,92,99.0,14.0,57.06461538461539,85.0,15024,0,0,0,0,0,0,3,0,4,0,0,0,0,0,1,0,8,1,0,52,0,0,0,0,0,0,0,0,5,0,0,15,0,4,7,139,0,0,28,11,11,0,0,0,3,4,8,0,0,0,2020-02-10,3.0666666666666664,0
96,2020-02-11,53,42.51616666666666,0.00016666666666666666,1.0960951576576576,162.22208333333333,0.2702702702702703,40,100.0,41.0,69.33108108108108,59.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,8,0,0,0,0,2,0,0,0,5,6,0,2,0,0,0,52,0,0,20,8,11,0,0,0,1,2,3,0,0,0,2020-02-11,4.733333333333333,1
97,2020-02-12,78,17.20375,8.333333333333333e-05,0.7648356481481481,137.67041666666665,0.24444444444444444,44,100.0,30.0,71.12222222222222,70.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,29,0,0,0,0,0,0,0,0,2,1,0,4,0,0,3,53,1,0,10,8,23,0,0,0,2,1,3,0,0,0,2020-02-12,3.9333333333333327,0
98,2020-02-13,60,44.69563333333333,0.0002,1.2719265107212476,217.49943333333334,0.25146198830409355,43,98.0,24.0,56.96491228070175,74.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,1,0,29,0,0,27,15,34,0,0,0,0,3,2,0,0,0,2020-02-13,4.2666666666666675,1
99,2020-02-14,43,19.602783333333335,0.0002666666666666667,1.5087856447688563,206.70363333333333,0.2846715328467153,39,100.0,31.0,66.54744525547446,69.0,15024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,14,1,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,1,2,25,4,0,22,4,20,2,0,0,1,7,1,0,1,0,2020-02-14,3.3333333333333335,0
100,2020-02-15,99,8.35615,0.00075,0.8038050827423168,226.67303333333334,0.24468085106382978,69,100.0,32.0,65.24113475177305,68.0,15024,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,75,1,0,30,16,100,1,0,0,0,2,2,0,0,0,2020-02-15,4.066666666666667,1
101,2020-02-16,106,16.548933333333334,0.0024666666666666665,0.8873003875968992,190.76958333333334,0.29767441860465116,64,69.0,19.0,39.44186046511628,50.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,3,0,0,2,0,0,0,0,0,3,3,0,1,0,0,8,70,0,0,32,21,37,0,0,0,0,3,0,0,0,0,2020-02-16,3.8666666666666663,0
102,2020-02-17,95,25.938683333333334,6.666666666666667e-05,1.209280332056194,315.62216666666666,0.24521072796934865,64,100.0,6.0,47.25670498084291,94.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,17,0,0,0,0,0,0,0,0,6,8,0,8,0,3,1,82,0,0,47,22,33,0,0,0,0,0,0,0,0,0,2020-02-17,4.2,1
103,2020-02-18,67,31.129483333333333,0.0001,1.3609298994974872,270.82505,0.23115577889447236,46,100.0,12.0,58.67336683417086,88.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,17,0,0,0,0,1,0,0,0,7,0,0,8,0,0,5,41,0,0,34,11,35,0,0,0,0,4,0,0,0,0,2020-02-18,4.666666666666667,1
104,2020-02-19,74,26.791033333333335,8.333333333333333e-05,1.362499595959596,224.81243333333333,0.296969696969697,49,99.0,19.0,57.02424242424242,80.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,5,0,0,0,0,2,0,0,0,1,0,0,10,0,0,0,47,0,0,26,9,19,0,0,0,5,2,4,0,0,0,2020-02-19,3.7777777777777772,0
105,2020-02-20,47,26.217433333333332,0.00016666666666666666,1.4645142512077296,202.10296666666667,0.3333333333333333,46,100.0,11.0,61.666666666666664,89.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,4,0,0,2,0,0,0,0,0,3,2,0,7,0,0,4,40,0,0,16,10,18,0,0,0,0,4,0,0,0,0,2020-02-20,4.4,1
106,2020-02-21,75,25.88355,8.333333333333333e-05,1.7139397745571658,354.7855333333333,0.1932367149758454,40,100.0,6.0,52.207729468599034,94.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26,8,0,23,0,0,0,0,0,0,1,0,5,0,0,14,0,0,4,35,0,0,37,14,14,0,0,0,0,3,0,0,2,1,2020-02-21,4.066666666666667,1
107,2020-02-22,102,15.619466666666666,0.00046666666666666666,1.5063794392523364,322.3652,0.16355140186915887,35,100.0,25.0,56.11214953271028,75.0,15024,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,2,0,0,14,0,2,1,32,0,0,32,8,89,0,0,0,1,4,1,0,0,0,2020-02-22,3.8,0
108,2020-02-23,93,16.98655,0.0007166666666666667,1.3728469273743016,245.7396,0.24022346368715083,43,99.0,5.0,51.513966480446925,94.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,2,39,0,0,28,5,56,0,0,0,1,3,0,0,0,0,2020-02-23,3.4,0
109,2020-02-24,73,16.362416666666668,0.0029,0.7938603632478632,123.84221666666667,0.24358974358974358,38,99.0,45.0,65.23076923076923,54.0,15024,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,5,38,0,0,21,11,35,2,0,0,1,2,0,0,2,0,2020-02-24,3.0,0
110,2020-02-25,63,22.169366666666665,0.0042833333333333334,1.0728253153153153,198.47268333333332,0.22702702702702704,42,100.0,40.0,69.01081081081081,60.0,15024,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,1,0,2,0,0,1,0,0,0,0,0,7,0,0,3,0,0,1,46,0,0,55,8,23,1,0,0,2,4,2,0,0,0,2020-02-25,3.1333333333333333,0
111,2020-02-26,47,31.701016666666668,0.00305,1.36948,205.422,0.23333333333333334,35,99.0,31.0,69.44,68.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,1,0,13,0,0,9,26,0,0,34,7,22,1,0,0,1,3,2,0,0,0,2020-02-26,3.6,0
112,2020-02-27,103,26.7234,0.0001,0.8497678787878788,373.8978666666667,0.15227272727272728,67,100.0,10.0,54.43863636363636,90.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,16,0,31,0,0,2,0,0,0,0,0,4,0,0,0,0,1,25,131,0,0,109,16,37,0,0,0,3,4,0,0,0,0,2020-02-27,3.066666666666667,0
113,2020-02-28,91,39.1317,0.00031666666666666665,1.3260096969696968,291.7221333333333,0.2636363636363636,58,100.0,18.0,55.972727272727276,82.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,4,3,78,0,0,42,9,39,0,0,0,3,0,0,0,0,0,2020-02-28,3.2666666666666666,0
114,2020-02-29,69,26.350616666666667,0.00045,1.3439802325581396,231.1646,0.2616279069767442,45,100.0,21.0,59.99418604651163,79.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,4,46,1,0,40,14,29,1,0,0,2,0,3,0,0,3,2020-02-29,3.6666666666666665,0
115,2020-03-01,77,21.115233333333332,0.0017666666666666666,1.1132130036630037,202.60476666666668,0.2857142857142857,52,100.0,31.0,59.0989010989011,69.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,2,0,0,0,0,0,0,0,0,6,0,0,8,0,1,1,50,0,0,51,10,7,0,0,0,5,0,2,0,0,0,2020-03-01,1.9333333333333336,0
116,2020-03-02,82,44.58291666666667,0.00013333333333333334,1.316340522875817,335.66683333333333,0.17647058823529413,45,100.0,5.0,60.07058823529412,95.0,15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,2,0,15,0,0,2,0,0,0,0,0,3,0,0,17,0,1,11,58,0,0,38,8,43,0,0,0,5,1,2,0,0,0,2020-03-02,3.8666666666666663,0
117,2020-02-03,66,20.427233333333334,8.333333333333333e-05,1.4407464492753623,331.37168333333335,0.1,23,97.0,12.0,56.65652173913043,85.0,24196,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,0,18,12,0,0,0,0,1,0,2,0,0,0,4,5,0,0,0,1,8,34,0,0,49,9,19,0,0,0,0,0,0,0,0,0,2020-02-03,3.0,0
118,2020-02-13,72,52.04483333333334,3.3333333333333335e-05,0.9777425333333333,244.43563333333333,0.212,53,100.0,31.0,68.164,69.0,24196,0,0,0,0,0,15,0,0,0,1,0,0,0,0,1,0,21,13,0,2,0,0,8,0,6,0,0,0,0,1,0,0,0,0,29,31,7,0,52,29,5,0,0,0,0,0,0,0,0,0,2020-02-13,3.8333333333333335,0
119,2020-02-14,76,66.45303333333334,6.666666666666667e-05,1.0693114779874215,226.69403333333335,0.05188679245283019,11,100.0,26.0,52.16509433962264,74.0,24196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,31,3,0,4,0,0,0,0,0,0,0,0,2,17,0,0,0,6,3,38,0,0,36,8,6,0,0,0,0,0,0,0,0,0,2020-02-14,3.5833333333333335,0
120,2020-02-15,73,3.6783166666666665,0.0001,0.4302873376623377,66.26425,0.23376623376623376,36,100.0,9.0,68.20779220779221,91.0,24196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,2,0,0,4,0,4,0,0,0,0,4,0,0,0,4,3,40,0,0,50,18,4,0,0,0,0,0,0,0,0,0,2020-02-15,3.5,0
121,2020-02-16,68,79.3721,5e-05,1.591320170940171,310.30743333333334,0.2205128205128205,43,100.0,42.0,76.7948717948718,58.0,24196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,7,0,0,0,0,2,0,4,0,0,0,2,6,0,0,0,2,4,65,0,0,38,7,6,0,0,0,0,0,0,0,0,0,2020-02-16,3.5555555555555554,0
122,2020-02-17,62,30.454583333333332,5e-05,2.093661111111111,339.1731,0.2345679012345679,38,100.0,9.0,60.17901234567901,91.0,24196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,3,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,60,20,11,0,0,0,0,0,0,0,0,0,2020-02-17,4.133333333333333,1
123,2020-02-18,130,27.423483333333333,5e-05,0.8347542920847268,249.59153333333333,0.1806020066889632,54,100.0,11.0,54.23076923076923,89.0,24196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,55,7,0,11,0,0,2,0,2,0,0,0,2,4,0,0,0,1,5,65,5,0,86,9,13,0,0,0,0,0,0,0,0,0,2020-02-18,3.8,0
124,2020-02-19,110,29.99215,5e-05,1.0674603623188406,245.51588333333333,0.23043478260869565,53,100.0,8.0,62.2695652173913,92.0,24196,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,13,9,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,17,49,0,0,44,29,15,0,0,0,0,0,0,0,0,0,2020-02-19,4.2,1
125,2020-02-20,95,28.64645,8.333333333333333e-05,0.7519759195402299,218.07301666666666,0.1413793103448276,41,100.0,15.0,55.327586206896555,85.0,24196,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,0,44,5,0,4,0,0,1,0,0,0,0,0,0,3,0,0,0,7,19,62,0,0,76,21,5,0,0,0,0,0,0,0,0,0,2020-02-20,4.6,1
126,2020-02-21,113,18.398316666666666,5e-05,0.7549296734234234,223.45918333333333,0.17905405405405406,53,100.0,14.0,56.057432432432435,86.0,24196,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,73,9,0,7,0,0,5,0,3,0,0,0,8,9,0,0,0,7,4,55,5,0,65,6,12,0,0,0,0,0,0,0,0,0,2020-02-21,3.6666666666666665,0
127,2020-02-22,55,10.426833333333333,6.666666666666667e-05,0.583822901678657,81.15138333333333,0.03597122302158273,5,100.0,24.0,68.71223021582733,76.0,24196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,13,3,0,0,0,0,1,0,0,0,0,0,1,24,0,0,0,0,0,34,0,0,29,10,1,0,0,0,0,0,0,0,0,0,2020-02-22,4.0,1
128,2020-02-23,81,20.313266666666667,5e-05,0.4582379679144385,85.6905,0.016042780748663103,3,100.0,33.0,63.35828877005348,67.0,24196,0,0,0,0,0,7,0,0,0,1,0,0,0,0,2,0,11,14,0,2,0,0,2,0,1,0,0,0,0,17,0,0,0,0,13,41,0,0,44,7,1,0,0,0,0,0,0,0,0,0,2020-02-23,3.6666666666666665,0
129,2020-02-24,78,10.72005,5e-05,0.4756230923694779,78.95343333333334,0.19879518072289157,33,100.0,28.0,63.33734939759036,72.0,24196,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,30,5,0,0,0,0,3,0,2,0,0,0,3,5,0,0,0,0,9,25,0,0,40,22,3,0,0,0,0,0,0,0,0,0,2020-02-24,2.3333333333333335,0
130,2020-02-26,84,18.468816666666665,5e-05,0.9446774261603376,223.88855,0.16033755274261605,38,100.0,26.0,64.57383966244726,74.0,24196,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,27,9,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,18,33,0,0,89,4,4,0,0,0,0,0,0,0,0,0,2020-02-26,3.444444444444444,0
131,2020-02-27,87,8.527766666666666,5e-05,0.652408495460441,167.66898333333333,0.2178988326848249,56,100.0,25.0,66.44357976653697,75.0,24196,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,11,8,0,0,0,0,1,0,0,0,0,0,1,22,0,0,1,0,3,48,0,0,88,11,10,0,0,0,0,0,0,0,0,0,2020-02-27,4.25,1
132,2020-02-28,80,28.985,3.3333333333333335e-05,0.6861512033694345,190.06388333333334,0.20577617328519857,57,100.0,16.0,59.24909747292419,84.0,24196,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27,21,0,0,0,0,2,0,1,0,0,0,2,17,0,0,0,1,10,35,0,0,61,16,6,0,0,0,0,0,0,0,0,0,2020-02-28,4.222222222222222,1
133,2020-02-29,101,20.2861,3.3333333333333335e-05,0.7132836627140975,180.46076666666667,0.18972332015810275,48,100.0,9.0,61.92094861660079,91.0,24196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,0,0,0,0,3,0,5,0,0,0,3,20,0,0,0,3,0,35,0,0,54,21,3,0,0,0,0,0,0,0,0,0,2020-02-29,4.416666666666666,1
134,2020-03-01,81,624.48345,1.6666666666666667e-05,4.5721320512820505,713.2525999999999,0.22435897435897437,35,29.0,1.0,13.256410256410257,28.0,24196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,1,0,43,0,0,50,10,2,0,0,0,0,0,0,0,0,0,2020-03-01,3.3333333333333335,0
